city,period,month,year,product,price,share,weight,calories,sugar,protein,distance,diesel
6,69,9,6,3,1.41353827176016,0.170718459158182,150,100,0,15,1.4108391354473,4.10918018234287
6,69,9,6,4,0.954653545579974,0.150377108741702,170,150,11,5,1.81399567429839,4.10918018234287
6,69,9,6,5,0.626372955433009,0.230334630291919,113,90,8,4,1.2065436899234,4.10918018234287
6,70,10,6,1,1.05251280665961,0.211601863138872,170,150,13,6,0.920418660538231,3.88561728319433
6,70,10,6,2,1.52196991610479,0.186059670923343,150,80,0,14,1.84235448511353,3.88561728319433
6,71,11,6,1,0.800926486114234,0.172242095253328,170,150,13,6,2.0924932220558,2.93790777715663
6,71,11,6,2,1.15678831294339,0.17255953824619,150,80,0,14,1.63884041364296,2.93790777715663
6,71,11,6,3,1.13638402583176,0.148417447296425,150,100,0,15,2.63922121597046,2.93790777715663
6,71,11,6,4,0.837693786746323,0.184076598375495,170,150,11,5,1.41055412284967,2.93790777715663
6,71,11,6,5,0.481973723433673,0.122284038372836,113,90,8,4,1.31448816005154,2.93790777715663
6,72,12,6,1,0.823417157880557,0.194779526881361,170,150,13,6,1.12863811334708,2.83294907665041
6,72,12,6,3,1.36960651220271,0.18394424565842,150,100,0,15,1.30786590010716,2.83294907665041
6,72,12,6,4,0.855905610608032,0.180714385617482,170,150,11,5,1.95080610242529,2.83294907665041
6,73,1,7,1,1.13819328352071,0.204762314649738,170,150,13,6,2.37636152112738,4.28673987125439
6,73,1,7,2,1.33602851361481,0.0926517609673624,150,80,0,14,3.09449469642813,4.28673987125439
6,73,1,7,3,1.15859684763031,0.190847382616016,150,100,0,15,1.23043197160769,4.28673987125439
6,74,2,7,3,1.45650448265019,0.154909479698066,150,100,0,15,1.658685262356,3.26719991084216
6,74,2,7,4,0.977719494973631,0.207809735815969,170,150,11,5,1.66615021705391,3.26719991084216
6,74,2,7,5,0.562701983519039,0.155188472283242,113,90,8,4,2.28927062491793,3.26719991084216
6,75,3,7,1,0.870014977530851,0.201803133353567,170,150,13,6,1.00222959640696,4.12845843276072
6,75,3,7,3,1.34178186657312,0.159226602567883,150,100,0,15,1.05318389578308,4.12845843276072
6,75,3,7,5,0.544108227192367,0.160719590614346,113,90,8,4,1.68635121369176,4.12845843276072
6,76,4,7,1,1.09739412372115,0.205444933739883,170,150,13,6,1.42305060461083,3.84044148243161
6,76,4,7,2,1.49799055290654,0.165922115311724,150,80,0,14,1.79957239635208,3.84044148243161
6,77,5,7,1,1.03948561277886,0.221262560526302,170,150,13,6,1.07126188735701,2.88178708899634
6,77,5,7,2,1.29153170269675,0.186587738748828,150,80,0,14,2.00898446931482,2.88178708899634
6,77,5,7,3,1.49943526458652,0.0556396229178716,150,100,0,15,6.48879480776176,2.88178708899634
6,78,6,7,1,0.880426957554473,0.210804244097811,170,150,13,6,1.21323559008319,3.10272824890329
6,78,6,7,2,1.58048934132635,0.183416879859502,150,80,0,14,3.08503544380141,3.10272824890329
6,78,6,7,4,0.949348165198522,0.171990576520549,170,150,11,5,2.15931889256233,3.10272824890329
6,79,7,7,1,0.871159306837292,0.114113369321524,170,150,13,6,2.72530179345781,4.08873371265362
6,79,7,7,2,1.42904825576107,0.163098138258258,150,80,0,14,1.17145525564249,4.08873371265362
6,79,7,7,4,0.883663301125784,0.184210154200485,170,150,11,5,1.31219787978925,4.08873371265362
6,79,7,7,5,0.474404428043539,0.125117304520014,113,90,8,4,0.890910958663001,4.08873371265362
6,80,8,7,2,1.21997052270637,0.163421782198682,150,80,0,14,1.72536824175795,3.79113507552382
6,80,8,7,3,1.09007182652665,0.143486516639414,150,100,0,15,1.10974350609115,3.79113507552382
6,80,8,7,4,0.890213147349292,0.192760760865967,170,150,11,5,1.4247465771942,3.79113507552382
6,80,8,7,5,0.56680989506794,0.208528694056308,113,90,8,4,1.1849895448766,3.79113507552382
6,81,9,7,2,1.44303534932029,0.188205452806241,150,80,0,14,1.24232644360008,4.10918018234287
6,81,9,7,5,0.716525405328615,0.203639251191348,113,90,8,4,1.27693217020488,4.10918018234287
6,82,10,7,1,0.82769158736903,0.18095443062153,170,150,13,6,1.37231355021018,3.88561728319433
6,82,10,7,2,1.42783982145391,0.190084535382213,150,80,0,14,1.21881977430096,3.88561728319433
6,82,10,7,4,1.03054734766415,0.0522824847754452,170,150,11,5,3.47708995468943,3.88561728319433
6,82,10,7,5,0.514576403573239,0.178526232192336,113,90,8,4,1.00137985187676,3.88561728319433
6,83,11,7,1,0.810684191663059,0.184963983889775,170,150,13,6,1.62709081794441,2.93790777715663
6,83,11,7,3,1.41072279663194,0.181853825270002,150,100,0,15,1.44881722076144,2.93790777715663
6,83,11,7,4,0.888076383647529,0.12638138708316,170,150,11,5,2.5428935285127,2.93790777715663
6,83,11,7,5,0.464523420145291,0.146076355862203,113,90,8,4,0.877258596132883,2.93790777715663
6,84,12,7,1,0.757086143341995,0.165587565432609,170,150,13,6,1.52697850768358,2.83294907665041
6,84,12,7,2,1.06297043334667,0.147471636912556,150,80,0,14,1.16966205628256,2.83294907665041
6,84,12,7,3,1.06860337629318,0.176905025435367,150,100,0,15,1.30210707301891,2.83294907665041
6,84,12,7,4,0.782926158472568,0.138744910528187,170,150,11,5,1.43688387248925,2.83294907665041
6,84,12,7,5,0.461461582128285,0.113529236998348,113,90,8,4,1.03512301936503,2.83294907665041
6,85,1,8,2,1.14433871418696,0.11817171236607,150,80,0,14,1.55855654738377,4.28673987125439
6,85,1,8,3,1.12135658893708,0.1852812979554,150,100,0,15,1.08125352617487,4.28673987125439
6,85,1,8,4,0.994592162921722,0.155080374889531,170,150,11,5,2.19229597991087,4.28673987125439
6,85,1,8,5,0.595124896995922,0.202069657763492,113,90,8,4,0.945086326604037,4.28673987125439
6,86,2,8,1,0.829212531621807,0.181166504133403,170,150,13,6,0.994514057383695,3.26719991084216
6,86,2,8,2,1.10168282043898,0.139959580169737,150,80,0,14,1.23286488810676,3.26719991084216
6,86,2,8,3,1.0670262679682,0.167108762960068,150,100,0,15,1.80021581981308,3.26719991084216
6,86,2,8,4,0.952999571299657,0.0978624034769352,170,150,11,5,2.30632893517949,3.26719991084216
6,86,2,8,5,0.479687348469108,0.116305581258473,113,90,8,4,1.45851883594964,3.26719991084216
6,87,3,8,1,0.786063515725988,0.158436610240349,170,150,13,6,1.32493355099715,4.12845843276072
6,87,3,8,2,1.13639932951656,0.165283101850817,150,80,0,14,1.43801369636889,4.12845843276072
6,87,3,8,3,1.04533597551304,0.131242685378761,150,100,0,15,1.12249141572055,4.12845843276072
6,87,3,8,4,0.814385507221063,0.144692207271039,170,150,11,5,1.42091549654253,4.12845843276072
6,87,3,8,5,0.490751032318886,0.117387099059451,113,90,8,4,1.16270727215344,4.12845843276072
6,88,4,8,3,1.45111489941081,0.162249401969798,150,100,0,15,1.66471616177197,3.84044148243161
6,88,4,8,4,1.08785150501728,0.205735119906887,170,150,11,5,1.52416763840284,3.84044148243161
6,89,5,8,1,0.798795662012103,0.178924235041231,170,150,13,6,1.06045713190814,2.88178708899634
6,89,5,8,2,1.45829083551087,0.187036195151501,150,80,0,14,1.83694212964504,2.88178708899634
6,89,5,8,4,0.907773701963959,0.136936944507676,170,150,11,5,2.45237911464702,2.88178708899634
6,89,5,8,5,0.515755875536014,0.117578936703866,113,90,8,4,2.72529427238475,2.88178708899634
6,90,6,8,2,1.46010726292931,0.203551902362653,150,80,0,14,1.27066198888958,3.10272824890329
6,90,6,8,4,1.07355375614982,0.229720302300081,170,150,11,5,1.35131172529197,3.10272824890329
6,91,7,8,1,0.875792474025253,0.192852348934148,170,150,13,6,1.88531542942403,4.08873371265362
6,91,7,8,2,1.21089271238311,0.119129874072555,150,80,0,14,2.15157091624592,4.08873371265362
6,91,7,8,3,1.14742601646678,0.179119264506336,150,100,0,15,1.046719593376,4.08873371265362
6,91,7,8,5,0.507150782089068,0.158410134089315,113,90,8,4,0.963173162775869,4.08873371265362
6,92,8,8,1,0.872649747482327,0.18919527463628,170,150,13,6,1.18313902811325,3.79113507552382
6,92,8,8,2,1.14528817968876,0.190619989966252,150,80,0,14,1.21145905251887,3.79113507552382
6,92,8,8,3,1.08476963147161,0.131623469461072,150,100,0,15,1.65687141229034,3.79113507552382
6,92,8,8,4,1.12585555296847,0.0481007147573142,170,150,11,5,4.0575122221821,3.79113507552382
6,92,8,8,5,0.529333525296151,0.171017080700941,113,90,8,4,1.85731934565833,3.79113507552382
6,93,9,8,1,0.775754999577233,0.158344665631274,170,150,13,6,0.938817997263072,4.10918018234287
6,93,9,8,2,1.52777929396729,0.170372074901269,150,80,0,14,1.82042615559239,4.10918018234287
6,93,9,8,4,0.91436888441133,0.0931001020666069,170,150,11,5,1.90717760717274,4.10918018234287
6,93,9,8,5,0.495886040973057,0.142474276000649,113,90,8,4,1.12713523838132,4.10918018234287
6,94,10,8,1,1.10903172796601,0.222296742512131,170,150,13,6,0.995324980622948,3.88561728319433
6,94,10,8,2,1.48629674093174,0.183255022843879,150,80,0,14,1.68236758419662,3.88561728319433
6,95,11,8,1,0.801145149708964,0.205367366712538,170,150,13,6,1.15503600658886,2.93790777715663
6,95,11,8,5,0.511027503300624,0.22064447312682,113,90,8,4,0.981603402317525,2.93790777715663
6,96,12,8,2,1.14763319040585,0.177404805427415,150,80,0,14,1.413120196416,2.83294907665041
6,96,12,8,3,1.01305203932936,0.116837950944857,150,100,0,15,0.990559509307656,2.83294907665041
6,96,12,8,4,0.901395195745819,0.214635963079831,170,150,11,5,1.57502636897852,2.83294907665041
6,96,12,8,5,0.534720151601831,0.15281025101314,113,90,8,4,1.70917970964103,2.83294907665041
7,1,1,1,2,1.49059034195281,0.158328919752361,150,80,0,14,1.50934519451834,4.28673987125439
7,1,1,1,5,0.728110472308476,0.201999654320258,113,90,8,4,1.19609775840538,4.28673987125439
7,2,2,1,1,0.809339949776648,0.183267097267825,170,150,13,6,0.976799447157244,3.26719991084216
7,2,2,1,3,1.33278494842391,0.158524709827078,150,100,0,15,1.57184532824414,3.26719991084216
7,2,2,1,4,1.04661308110027,0.0462511821854956,170,150,11,5,4.09039797044833,3.26719991084216
7,2,2,1,5,0.464165373894124,0.108022395597553,113,90,8,4,1.0537621331801,3.26719991084216
7,3,3,1,1,0.79398529316835,0.16137976260614,170,150,13,6,0.893959913080184,4.12845843276072
7,3,3,1,2,1.15337356319758,0.152003947001884,150,80,0,14,1.13618968954649,4.12845843276072
7,3,3,1,3,1.08976005322375,0.112742663281425,150,100,0,15,1.25974310958775,4.12845843276072
7,3,3,1,4,0.90036511967802,0.106309987159929,170,150,11,5,1.77230803626958,4.12845843276072
7,3,3,1,5,0.467235270389496,0.116878801460713,113,90,8,4,0.839562020797864,4.12845843276072
7,4,4,1,1,0.840225068020991,0.199329754956928,170,150,13,6,1.4814416757706,3.84044148243161
7,4,4,1,3,1.32061875260316,0.162874597711172,150,100,0,15,0.941837920245566,3.84044148243161
7,4,4,1,5,0.468813041272831,0.122449251483621,113,90,8,4,0.994600992111421,3.84044148243161
7,5,5,1,1,0.830831333358536,0.215421996982335,170,150,13,6,0.846039160562767,2.88178708899634
7,5,5,1,2,1.20367010395153,0.117517757094491,150,80,0,14,2.87730426741886,2.88178708899634
7,5,5,1,3,1.04502339107196,0.152828785467514,150,100,0,15,1.3363382938565,2.88178708899634
7,5,5,1,4,0.857809664386011,0.0844276935384517,170,150,11,5,1.44060648842238,2.88178708899634
7,5,5,1,5,0.4554956202003,0.100170290120839,113,90,8,4,0.669051930267463,2.88178708899634
7,6,6,1,1,1.04961763306858,0.203268518784626,170,150,13,6,0.769997115270289,3.10272824890329
7,6,6,1,2,1.08039695979279,0.1776589485465,150,80,0,14,1.2358520069428,3.10272824890329
7,6,6,1,3,1.0771456850828,0.13169892334801,150,100,0,15,1.78407296329168,3.10272824890329
7,7,7,1,1,0.772421340492657,0.144667570095898,170,150,13,6,1.28459937013541,4.08873371265362
7,7,7,1,3,1.37123144571975,0.168284830125294,150,100,0,15,1.28431605023117,4.08873371265362
7,7,7,1,4,0.886990898742431,0.0939516740446563,170,150,11,5,2.10882793359535,4.08873371265362
7,7,7,1,5,0.489050366013581,0.142328885969483,113,90,8,4,0.868233617765197,4.08873371265362
7,8,8,1,1,0.894880179365003,0.190776734125281,170,150,13,6,2.12044955657966,3.79113507552382
7,8,8,1,2,1.09174121678349,0.144650917555751,150,80,0,14,1.17270851536569,3.79113507552382
7,8,8,1,3,1.09420127540712,0.158893368585038,150,100,0,15,1.64338627425034,3.79113507552382
7,8,8,1,5,0.499452339428623,0.156131402834294,113,90,8,4,1.18116332388586,3.79113507552382
7,9,9,1,1,0.841923375828088,0.160468402779558,170,150,13,6,1.32323372918737,4.10918018234287
7,9,9,1,2,1.09306250352315,0.16558249510244,150,80,0,14,1.04755990108568,4.10918018234287
7,9,9,1,3,1.05611691388515,0.12918314725471,150,100,0,15,1.34883643580911,4.10918018234287
7,9,9,1,5,0.487284884875178,0.128038201780205,113,90,8,4,0.851548705598264,4.10918018234287
7,10,10,1,1,0.866602397881564,0.193099997124348,170,150,13,6,0.852171633976502,3.88561728319433
7,10,10,1,2,1.15799983662153,0.142580159612535,150,80,0,14,1.43145019545573,3.88561728319433
7,10,10,1,3,1.02588440527027,0.141471626545467,150,100,0,15,0.894942913458829,3.88561728319433
7,10,10,1,4,0.916470384654018,0.143966903590479,170,150,11,5,2.19856803565875,3.88561728319433
7,11,11,1,1,0.823525946651437,0.149006701233049,170,150,13,6,1.84937589814482,2.93790777715663
7,11,11,1,2,1.17367916209057,0.17043090532104,150,80,0,14,2.38157953284038,2.93790777715663
7,11,11,1,3,1.06016142506554,0.129613284425332,150,100,0,15,1.19328317995177,2.93790777715663
7,11,11,1,4,0.866417519583303,0.167585564640825,170,150,11,5,1.23044365194619,2.93790777715663
7,11,11,1,5,0.597217594798885,0.0926016184936585,113,90,8,4,5.62992327289189,2.93790777715663
7,12,12,1,3,1.30616258758867,0.179449791029481,150,100,0,15,0.892395591914841,2.83294907665041
7,12,12,1,4,0.967047727934369,0.192195885466107,170,150,11,5,1.379912125731,2.83294907665041
7,13,1,2,1,0.769368846300099,0.149612650586642,170,150,13,6,0.838055109855963,4.28673987125439
7,13,1,2,3,1.39828064043915,0.171896425388365,150,100,0,15,1.03546108642613,4.28673987125439
7,13,1,2,4,0.824612389616966,0.113746212001996,170,150,11,5,1.46838311119478,4.28673987125439
7,13,1,2,5,0.498178260262422,0.133913079909462,113,90,8,4,1.13276261718117,4.28673987125439
7,14,2,2,1,0.761520640412046,0.162187913555322,170,150,13,6,0.999034868926541,3.26719991084216
7,14,2,2,2,1.51421282992968,0.142105822719608,150,80,0,14,3.37040922485019,3.26719991084216
7,14,2,2,5,0.508233283742702,0.152619672213755,113,90,8,4,0.89604992479348,3.26719991084216
7,15,3,2,1,0.820455308500707,0.190102594247603,170,150,13,6,0.915283903640897,4.12845843276072
7,15,3,2,2,1.13672767385705,0.140956800994477,150,80,0,14,1.67424489490373,4.12845843276072
7,15,3,2,3,1.16324761978577,0.131650268172385,150,100,0,15,1.4392142182689,4.12845843276072
7,15,3,2,5,0.498068483156412,0.144147984769672,113,90,8,4,0.779937100846859,4.12845843276072
7,16,4,2,2,1.13802584768187,0.115264778360209,150,80,0,14,1.71415822879834,3.84044148243161
7,16,4,2,3,1.06661290248144,0.174393927846902,150,100,0,15,1.12381050149715,3.84044148243161
7,16,4,2,5,0.729314164162971,0.186379129519262,113,90,8,4,1.56211600308183,3.84044148243161
7,17,5,2,1,0.844452407821094,0.170751495176715,170,150,13,6,2.37556628018827,2.88178708899634
7,17,5,2,3,1.33134057175224,0.175865199092929,150,100,0,15,1.01147024730937,2.88178708899634
7,17,5,2,5,0.498013478502276,0.158821113534474,113,90,8,4,0.969417600047443,2.88178708899634
7,18,6,2,1,0.813564716634237,0.186129369405382,170,150,13,6,0.874992618946148,3.10272824890329
7,18,6,2,2,1.08849381647797,0.123957839308624,150,80,0,14,1.58409979800176,3.10272824890329
7,18,6,2,3,1.05867791469304,0.167682410981291,150,100,0,15,1.08780314558206,3.10272824890329
7,18,6,2,5,0.538166615858597,0.16254724446718,113,90,8,4,1.43397388843629,3.10272824890329
7,19,7,2,1,0.809724095180725,0.172794805423949,170,150,13,6,0.929275501134027,4.08873371265362
7,19,7,2,2,1.41938719077602,0.160159192307159,150,80,0,14,1.74968148149148,4.08873371265362
7,19,7,2,5,0.504304602886919,0.123843954026839,113,90,8,4,1.73610999853298,4.08873371265362
7,20,8,2,1,0.95547120258072,0.141330098423487,170,150,13,6,2.95339597473569,3.79113507552382
7,20,8,2,3,1.3901679563531,0.180194715353756,150,100,0,15,0.884057909534512,3.79113507552382
7,20,8,2,4,0.929221277667294,0.165763559158545,170,150,11,5,1.3982632183405,3.79113507552382
7,21,9,2,2,1.36847478063812,0.148543132246154,150,80,0,14,1.03622076252819,4.10918018234287
7,21,9,2,5,0.684558433715286,0.156426115017594,113,90,8,4,1.40083985233718,4.10918018234287
7,22,10,2,1,0.856185297548562,0.166701465465083,170,150,13,6,1.09604924786635,3.88561728319433
7,22,10,2,2,1.19837808446403,0.140512994229934,150,80,0,14,2.24097389793318,3.88561728319433
7,22,10,2,3,1.14555964064222,0.127272008649081,150,100,0,15,1.86395432576794,3.88561728319433
7,22,10,2,4,0.894445995320521,0.18292870623526,170,150,11,5,1.33097444270336,3.88561728319433
7,23,11,2,3,1.40126453329467,0.177950585008077,150,100,0,15,1.08418519787665,2.93790777715663
7,23,11,2,4,0.874984010130204,0.195668682637263,170,150,11,5,1.49678044159008,2.93790777715663
7,23,11,2,5,0.526307477318954,0.146924010175107,113,90,8,4,1.48120927030664,2.93790777715663
7,24,12,2,1,0.815648899781674,0.121031764184148,170,150,13,6,2.66537586197414,2.83294907665041
7,24,12,2,3,1.35696405493894,0.155814086337051,150,100,0,15,1.59935349967622,2.83294907665041
7,24,12,2,4,0.791127403020658,0.166181624205162,170,150,11,5,1.12705160014726,2.83294907665041
7,24,12,2,5,0.4968404229185,0.120839598652485,113,90,8,4,2.0234637633549,2.83294907665041
7,25,1,3,1,0.815176276516388,0.153255322837598,170,150,13,6,1.6550202346868,4.28673987125439
7,25,1,3,2,1.32026266036832,0.078359607574743,150,80,0,14,2.78989310033027,4.28673987125439
7,25,1,3,3,1.07662693320837,0.175077590400357,150,100,0,15,1.05064755365118,4.28673987125439
7,25,1,3,4,0.906646672846958,0.0931274492097555,170,150,11,5,1.23713922843087,4.28673987125439
7,25,1,3,5,0.474192105261974,0.123272131594782,113,90,8,4,0.96186164158141,4.28673987125439
7,26,2,3,2,1.07596738555092,0.143603799666242,150,80,0,14,1.32849884552615,3.26719991084216
7,26,2,3,3,1.05708397689525,0.134512195141655,150,100,0,15,1.18959561058918,3.26719991084216
7,26,2,3,4,0.913026711906972,0.135816586546656,170,150,11,5,1.78499066380256,3.26719991084216
7,26,2,3,5,0.594641201028122,0.152701647166049,113,90,8,4,1.86677481810486,3.26719991084216
7,27,3,3,2,1.33725827340991,0.157740630305761,150,80,0,14,1.00133026067408,4.12845843276072
7,27,3,3,4,0.926533930049734,0.136674636655232,170,150,11,5,1.43896998863513,4.12845843276072
7,27,3,3,5,0.570792965179254,0.17194666949421,113,90,8,4,0.926044669877014,4.12845843276072
7,28,4,3,1,0.793679549620839,0.161057220707672,170,150,13,6,0.857829421691262,3.84044148243161
7,28,4,3,2,1.54243022006179,0.145209053777781,150,80,0,14,2.44790420447129,3.84044148243161
7,28,4,3,4,0.874392169239815,0.101893002597935,170,150,11,5,1.5891626978641,3.84044148243161
7,28,4,3,5,0.551227636864506,0.101423927806401,113,90,8,4,3.6363735962124,3.84044148243161
7,29,5,3,1,0.834251806837293,0.167889013872133,170,150,13,6,1.57913401654103,2.88178708899634
7,29,5,3,2,1.41819760583012,0.183387359381855,150,80,0,14,1.46124303664869,2.88178708899634
7,29,5,3,4,0.826406602916902,0.187385984144821,170,150,11,5,1.23416060801475,2.88178708899634
7,30,6,3,1,0.811689285604405,0.191681166468845,170,150,13,6,1.41745826149517,3.10272824890329
7,30,6,3,2,1.26941027062504,0.0987468632542303,150,80,0,14,3.17467444741343,3.10272824890329
7,30,6,3,3,1.15691696306032,0.160436746478912,150,100,0,15,1.43792484628238,3.10272824890329
7,30,6,3,5,0.516196743870848,0.171179191640753,113,90,8,4,0.98818220737888,3.10272824890329
7,31,7,3,1,0.872641951175845,0.137187983547624,170,150,13,6,1.87340291949581,4.08873371265362
7,31,7,3,2,1.06349295248255,0.134194768629027,150,80,0,14,1.34824066636229,4.08873371265362
7,31,7,3,3,1.07040898747883,0.149855137241638,150,100,0,15,1.00508748810085,4.08873371265362
7,31,7,3,4,0.92048671138994,0.0867985608072328,170,150,11,5,1.89689404115226,4.08873371265362
7,31,7,3,5,0.523264832966877,0.105995098181737,113,90,8,4,2.29147578268406,4.08873371265362
7,32,8,3,1,0.919093049164096,0.178872752880431,170,150,13,6,1.83823006041393,3.79113507552382
7,32,8,3,3,1.38020873381115,0.177109013244207,150,100,0,15,1.5867007516609,3.79113507552382
7,32,8,3,4,0.958786373511758,0.14477545566108,170,150,11,5,2.65810285303686,3.79113507552382
7,33,9,3,1,0.809688823124257,0.130326548483538,170,150,13,6,1.51888299043912,4.10918018234287
7,33,9,3,3,1.39693633607942,0.169772057334355,150,100,0,15,1.02692442201193,4.10918018234287
7,33,9,3,4,0.839701952163859,0.0963707895653803,170,150,11,5,1.52590663866879,4.10918018234287
7,33,9,3,5,0.497931121536042,0.168088851680032,113,90,8,4,0.70587357216285,4.10918018234287
7,34,10,3,2,1.06672438793011,0.149479794354045,150,80,0,14,1.05089768717858,3.88561728319433
7,34,10,3,3,1.077689747802,0.14171747604116,150,100,0,15,1.60200938180079,3.88561728319433
7,35,11,3,1,0.769943083651476,0.140577960164755,170,150,13,6,1.28636089672817,2.93790777715663
7,35,11,3,4,0.788875336404551,0.175703101372031,170,150,11,5,1.1455224582613,2.93790777715663
7,35,11,3,5,0.483863817729598,0.139742247373429,113,90,8,4,1.02538505186654,2.93790777715663
7,36,12,3,1,0.772452614832339,0.143107119724498,170,150,13,6,0.822012853435539,2.83294907665041
7,36,12,3,4,1.04554982065324,0.0465035939950979,170,150,11,5,4.68612747441239,2.83294907665041
7,36,12,3,5,0.528650113811494,0.181699559439571,113,90,8,4,1.07395370420495,2.83294907665041
7,37,1,4,1,0.767495634659732,0.172731347152347,170,150,13,6,0.939045709272064,4.28673987125439
7,37,1,4,2,1.13294265413668,0.169949540906641,150,80,0,14,1.26848704474546,4.28673987125439
7,37,1,4,3,1.06223837035478,0.118246608887049,150,100,0,15,1.2267783070661,4.28673987125439
7,37,1,4,4,0.839951468759636,0.105562054001697,170,150,11,5,1.39571088145427,4.28673987125439
7,37,1,4,5,0.471312024192535,0.123963671541611,113,90,8,4,0.844315031629745,4.28673987125439
7,38,2,4,1,0.755611985464826,0.12847303901964,170,150,13,6,0.926426583506685,3.26719991084216
7,38,2,4,2,1.29491792663998,0.148585122194638,150,80,0,14,1.20266473842762,3.26719991084216
7,38,2,4,4,0.867848047010929,0.124323252796341,170,150,11,5,1.34371862367171,3.26719991084216
7,38,2,4,5,0.47856981249,0.115182130232469,113,90,8,4,1.05544064924686,3.26719991084216
7,39,3,4,3,1.37303220256268,0.162197074286571,150,100,0,15,1.37519592430005,4.12845843276072
7,39,3,4,4,1.078095296305,0.158984840848836,170,150,11,5,2.32740414924385,4.12845843276072
7,40,4,4,1,1.08199059399242,0.207245084395561,170,150,13,6,1.24160767483039,3.84044148243161
7,40,4,4,2,1.14627378848145,0.153569843074829,150,80,0,14,1.34564218930836,3.84044148243161
7,40,4,4,3,1.16777811360366,0.100888358752131,150,100,0,15,2.01911113450071,3.84044148243161
7,41,5,4,2,1.03264688967504,0.133408701397949,150,80,0,14,1.09441640993647,2.88178708899634
7,41,5,4,3,1.06007884539457,0.174217284443208,150,100,0,15,1.19647218327602,2.88178708899634
7,41,5,4,4,0.860715961823779,0.161460039269857,170,150,11,5,1.32137027553633,2.88178708899634
7,41,5,4,5,0.546906899882411,0.177203575435827,113,90,8,4,0.955090734026401,2.88178708899634
7,42,6,4,1,0.790683228192345,0.163024482321458,170,150,13,6,1.30928319048242,3.10272824890329
7,42,6,4,3,1.3419154979843,0.184705957469596,150,100,0,15,1.32927124762235,3.10272824890329
7,42,6,4,4,0.865452648712358,0.114985645205787,170,150,11,5,1.73784275157768,3.10272824890329
7,42,6,4,5,0.47706194166101,0.142777382541334,113,90,8,4,0.751768024470176,3.10272824890329
7,43,7,4,1,0.860008680780873,0.140672018182203,170,150,13,6,1.93264845172064,4.08873371265362
7,43,7,4,3,1.51096799955708,0.129661134674363,150,100,0,15,2.07311060994921,4.08873371265362
7,43,7,4,4,0.903324850312488,0.0988553218907712,170,150,11,5,1.77201119841413,4.08873371265362
7,43,7,4,5,0.465216356697646,0.11927336624739,113,90,8,4,0.731779642776149,4.08873371265362
7,44,8,4,2,1.40768656294611,0.161613756847293,150,80,0,14,2.24121434137304,3.79113507552382
7,44,8,4,4,1.0069731987154,0.209643872301162,170,150,11,5,1.1399648944342,3.79113507552382
7,45,9,4,3,1.48924059658465,0.125390138789892,150,100,0,15,2.72246517260521,4.10918018234287
7,45,9,4,4,0.920972140891986,0.14166765765216,170,150,11,5,1.58121810783805,4.10918018234287
7,45,9,4,5,0.572479091702047,0.169922247016103,113,90,8,4,0.902792525525865,4.10918018234287
7,46,10,4,1,0.882671211026607,0.202090389912884,170,150,13,6,1.13939095168399,3.88561728319433
7,46,10,4,2,1.03445484717941,0.161288194892497,150,80,0,14,1.12398177314324,3.88561728319433
7,46,10,4,3,1.04077391362161,0.145926237640132,150,100,0,15,1.08716600601752,3.88561728319433
7,46,10,4,4,0.900774024242076,0.14411970240084,170,150,11,5,1.51026803376562,3.88561728319433
7,47,11,4,1,0.753791330462989,0.148625546106879,170,150,13,6,1.45796755582759,2.93790777715663
7,47,11,4,2,1.07083630771866,0.182103611941351,150,80,0,14,1.11953796927487,2.93790777715663
7,47,11,4,3,1.04915373783145,0.139283321968217,150,100,0,15,1.61801669604114,2.93790777715663
7,47,11,4,4,0.849158190119633,0.142502227167493,170,150,11,5,1.79636561559745,2.93790777715663
7,47,11,4,5,0.498914542375772,0.131006774810152,113,90,8,4,1.84558033735817,2.93790777715663
7,48,12,4,1,0.907959425376968,0.20481046002299,170,150,13,6,1.16690614711152,2.83294907665041
7,48,12,4,2,1.12035168570246,0.142879227903372,150,80,0,14,2.06335813349722,2.83294907665041
7,48,12,4,3,1.03716395993347,0.122980217134766,150,100,0,15,1.53777421733338,2.83294907665041
7,48,12,4,4,0.895490903182222,0.10983549840674,170,150,11,5,1.64151174128522,2.83294907665041
7,49,1,5,1,0.788077255334404,0.166944227708667,170,150,13,6,0.792434087208135,4.28673987125439
7,49,1,5,2,1.44158659102937,0.149493453927648,150,80,0,14,2.01562329471165,4.28673987125439
7,49,1,5,4,0.954093116064194,0.0608130785011039,170,150,11,5,2.4956509239007,4.28673987125439
7,49,1,5,5,0.522692802563049,0.137012283258124,113,90,8,4,1.42412273152644,4.28673987125439
7,50,2,5,1,0.799889039003327,0.163387773296858,170,150,13,6,1.07805336589415,3.26719991084216
7,50,2,5,2,1.31752917583264,0.144854923635408,150,80,0,14,1.37637201647236,3.26719991084216
7,50,2,5,5,0.493610972103162,0.159173442917671,113,90,8,4,1.05283576308332,3.26719991084216
7,51,3,5,2,1.05733939852149,0.140919365045143,150,80,0,14,1.13993073282605,4.12845843276072
7,51,3,5,3,1.05927871828454,0.156310835646709,150,100,0,15,1.14712145847422,4.12845843276072
7,51,3,5,4,0.893313932007118,0.134743225215265,170,150,11,5,1.23347447156089,4.12845843276072
7,51,3,5,5,0.562556614599013,0.154935713935881,113,90,8,4,1.07768692113175,4.12845843276072
